log_id,customerID,mes_referencia,gb_download
LOG-0049333,4191-XOVOM,2025-06-01,400.01
LOG-0049334,4191-XOVOM,2025-05-01,376.99
LOG-0049335,4191-XOVOM,2025-04-01,488.33
LOG-0049336,4191-XOVOM,2025-03-01,412.26
LOG-0049337,4191-XOVOM,2025-02-01,345.13
LOG-0049338,4191-XOVOM,2025-01-01,440.41
LOG-0049339,4191-XOVOM,2024-12-01,438.7
LOG-0049340,4191-XOVOM,2024-11-01,500.53
LOG-0049341,4191-XOVOM,2024-10-01,417.5
LOG-0049342,4191-XOVOM,2024-09-01,318.07
LOG-0049343,4191-XOVOM,2024-08-01,364.57
LOG-0049344,4191-XOVOM,2024-07-01,410.94
LOG-0049345,4191-XOVOM,2024-06-01,353.48
LOG-0049346,4191-XOVOM,2024-05-01,402.25
LOG-0049347,4191-XOVOM,2024-04-01,274.04
LOG-0049348,4191-XOVOM,2024-03-01,362.75
LOG-0049349,4191-XOVOM,2024-02-01,423.5
LOG-0049350,4191-XOVOM,2024-01-01,459.73
LOG-0049351,4191-XOVOM,2023-12-01,339.81
LOG-0049352,4191-XOVOM,2023-11-01,448.12
LOG-0049353,4191-XOVOM,2023-10-01,512.6
LOG-0049354,4191-XOVOM,2023-09-01,290.91
LOG-0049355,4191-XOVOM,2023-08-01,407.39
LOG-0049356,4191-XOVOM,2023-07-01,427.59
LOG-0049357,4191-XOVOM,2023-06-01,399.55
LOG-0049358,4191-XOVOM,2023-05-01,356.93
LOG-0049359,4191-XOVOM,2023-04-01,369.87
LOG-0049360,4191-XOVOM,2023-03-01,541.83
LOG-0049361,4191-XOVOM,2023-02-01,412.1
LOG-0049362,4191-XOVOM,2023-01-01,358.04
LOG-0049363,4191-XOVOM,2022-12-01,408.82
LOG-0049364,4191-XOVOM,2022-11-01,358.98
LOG-0049365,4191-XOVOM,2022-10-01,490.39
LOG-0049366,4191-XOVOM,2022-09-01,442.88
LOG-0049367,4191-XOVOM,2022-08-01,260.7
LOG-0049368,4191-XOVOM,2022-07-01,332.68
LOG-0049369,4191-XOVOM,2022-06-01,501.07
LOG-0049370,4191-XOVOM,2022-05-01,381.44
LOG-0049371,4191-XOVOM,2022-04-01,270.63
LOG-0049372,4191-XOVOM,2022-03-01,434.57
LOG-0049373,4191-XOVOM,2022-02-01,357.69
LOG-0049374,4191-XOVOM,2022-01-01,371.91
LOG-0049375,4191-XOVOM,2021-12-01,425.78
LOG-0049376,4191-XOVOM,2021-11-01,331.3
LOG-0049377,4191-XOVOM,2021-10-01,425.68
LOG-0049378,4191-XOVOM,2021-09-01,404.24
LOG-0049379,4191-XOVOM,2021-08-01,320.39
LOG-0049380,4191-XOVOM,2021-07-01,428.53
LOG-0049381,4191-XOVOM,2021-06-01,490.05
LOG-0049382,4191-XOVOM,2021-05-01,415.72
LOG-0049383,4191-XOVOM,2021-04-01,405.11
LOG-0049384,4191-XOVOM,2021-03-01,472.93
LOG-0049385,4191-XOVOM,2021-02-01,330.96
LOG-0049386,4191-XOVOM,2021-01-01,254.02
LOG-0049387,4191-XOVOM,2020-12-01,535.51
LOG-0049388,4191-XOVOM,2020-11-01,419.47
LOG-0049389,4191-XOVOM,2020-10-01,344.0
LOG-0049390,4191-XOVOM,2020-09-01,474.65
LOG-0049391,1732-FEKLD,2025-11-01,345.31
LOG-0049392,1732-FEKLD,2025-10-01,324.68
LOG-0049393,1732-FEKLD,2025-09-01,287.0
LOG-0049394,1732-FEKLD,2025-08-01,308.84
LOG-0049395,1732-FEKLD,2025-07-01,274.74
LOG-0049396,1732-FEKLD,2025-06-01,389.73
LOG-0049397,1732-FEKLD,2025-05-01,369.53
LOG-0049398,1732-FEKLD,2025-04-01,312.43
LOG-0049399,1732-FEKLD,2025-03-01,365.97
LOG-0049400,1732-FEKLD,2025-02-01,308.5
LOG-0049401,1732-FEKLD,2025-01-01,356.86
LOG-0049402,1732-FEKLD,2024-12-01,364.33
LOG-0049403,1732-FEKLD,2024-11-01,366.61
LOG-0049404,1732-FEKLD,2024-10-01,371.64
LOG-0049405,1732-FEKLD,2024-09-01,286.87
LOG-0049406,1732-FEKLD,2024-08-01,213.68
LOG-0049407,1732-FEKLD,2024-07-01,286.16
LOG-0049408,1732-FEKLD,2024-06-01,321.72
LOG-0049409,1732-FEKLD,2024-05-01,405.21
LOG-0049410,1732-FEKLD,2024-04-01,265.85
LOG-0049411,1732-FEKLD,2024-03-01,459.22
LOG-0049412,1732-FEKLD,2024-02-01,360.93
LOG-0049413,1732-FEKLD,2024-01-01,331.15
LOG-0049414,1732-FEKLD,2023-12-01,338.47
LOG-0049415,1732-FEKLD,2023-11-01,302.87
LOG-0049416,1732-FEKLD,2023-10-01,459.19
LOG-0049417,1732-FEKLD,2023-09-01,261.28
LOG-0049418,1732-FEKLD,2023-08-01,267.5
LOG-0049419,1732-FEKLD,2023-07-01,387.05
LOG-0049420,1732-FEKLD,2023-06-01,285.36
LOG-0049421,1732-FEKLD,2023-05-01,387.84
LOG-0049422,1732-FEKLD,2023-04-01,449.36
LOG-0049423,1732-FEKLD,2023-03-01,312.65
LOG-0049424,1732-FEKLD,2023-02-01,244.89
LOG-0049425,1732-FEKLD,2023-01-01,392.46
LOG-0049426,1732-FEKLD,2022-12-01,228.3
LOG-0049427,1732-FEKLD,2022-11-01,337.73
LOG-0049428,1732-FEKLD,2022-10-01,347.74
LOG-0049429,1732-FEKLD,2022-09-01,404.41
LOG-0049430,1732-FEKLD,2022-08-01,439.57
LOG-0049431,1732-FEKLD,2022-07-01,311.08
LOG-0049432,1732-FEKLD,2022-06-01,323.39
LOG-0049433,1732-FEKLD,2022-05-01,283.61
LOG-0049434,1732-FEKLD,2022-04-01,341.93
LOG-0049435,1732-FEKLD,2022-03-01,252.94
LOG-0049436,1732-FEKLD,2022-02-01,286.15
LOG-0049437,1732-FEKLD,2022-01-01,339.38
LOG-0049438,1732-FEKLD,2021-12-01,419.94
LOG-0049439,1732-FEKLD,2021-11-01,439.18
LOG-0049440,1732-FEKLD,2021-10-01,268.0
LOG-0049441,1732-FEKLD,2021-09-01,244.57
LOG-0049442,1732-FEKLD,2021-08-01,413.82
LOG-0049443,1732-FEKLD,2021-07-01,359.35
LOG-0049444,1732-FEKLD,2021-06-01,372.31
LOG-0049445,3450-WXOAT,2025-11-01,60.97
LOG-0049446,3450-WXOAT,2025-10-01,70.5
LOG-0049447,3450-WXOAT,2025-09-01,72.46
LOG-0049448,3450-WXOAT,2025-08-01,23.19
LOG-0049449,3450-WXOAT,2025-07-01,58.86
LOG-0049450,3450-WXOAT,2025-06-01,52.67
LOG-0049451,3450-WXOAT,2025-05-01,72.71
LOG-0049452,3450-WXOAT,2025-04-01,45.47
LOG-0049453,3450-WXOAT,2025-03-01,43.11
LOG-0049454,3450-WXOAT,2025-02-01,42.2
LOG-0049455,3450-WXOAT,2025-01-01,38.62
LOG-0049456,3450-WXOAT,2024-12-01,41.13
LOG-0049457,3450-WXOAT,2024-11-01,42.31
LOG-0049458,3450-WXOAT,2024-10-01,41.28
LOG-0049459,3450-WXOAT,2024-09-01,76.05
LOG-0049460,3450-WXOAT,2024-08-01,58.28
LOG-0049461,3450-WXOAT,2024-07-01,54.93
LOG-0049462,3450-WXOAT,2024-06-01,53.14
LOG-0049463,3450-WXOAT,2024-05-01,27.91
LOG-0049464,3450-WXOAT,2024-04-01,58.01
LOG-0049465,3450-WXOAT,2024-03-01,61.17
LOG-0049466,3450-WXOAT,2024-02-01,13.9
LOG-0049467,3450-WXOAT,2024-01-01,68.32
LOG-0049468,3450-WXOAT,2023-12-01,63.41
LOG-0049469,3450-WXOAT,2023-11-01,45.4
LOG-0049470,3450-WXOAT,2023-10-01,55.01
LOG-0049471,3450-WXOAT,2023-09-01,51.42
LOG-0049472,3450-WXOAT,2023-08-01,82.19
LOG-0049473,3450-WXOAT,2023-07-01,34.79
LOG-0049474,3450-WXOAT,2023-06-01,32.75
LOG-0049475,3450-WXOAT,2023-05-01,89.3
LOG-0049476,3450-WXOAT,2023-04-01,57.37
LOG-0049477,3450-WXOAT,2023-03-01,31.04
LOG-0049478,3450-WXOAT,2023-02-01,53.28
LOG-0049479,3450-WXOAT,2023-01-01,43.06
LOG-0049480,3450-WXOAT,2022-12-01,54.52
LOG-0049481,3450-WXOAT,2022-11-01,51.14
LOG-0049482,3450-WXOAT,2022-10-01,20.46
LOG-0049483,3450-WXOAT,2022-09-01,47.57
LOG-0049484,3450-WXOAT,2022-08-01,68.0
LOG-0049485,3450-WXOAT,2022-07-01,57.39
LOG-0049486,3450-WXOAT,2022-06-01,43.7
LOG-0049487,3450-WXOAT,2022-05-01,46.85
LOG-0049488,3450-WXOAT,2022-04-01,77.5
LOG-0049489,3450-WXOAT,2022-03-01,69.38
LOG-0049490,3450-WXOAT,2022-02-01,45.17
LOG-0049491,7225-CBZPL,2025-11-01,478.14
LOG-0049492,7225-CBZPL,2025-10-01,429.51
LOG-0049493,7225-CBZPL,2025-09-01,378.91
LOG-0049494,7225-CBZPL,2025-08-01,369.61
LOG-0049495,7225-CBZPL,2025-07-01,438.87
LOG-0049496,7225-CBZPL,2025-06-01,207.45
LOG-0049497,7225-CBZPL,2025-05-01,408.24
LOG-0049498,7225-CBZPL,2025-04-01,333.85
LOG-0049499,7225-CBZPL,2025-03-01,266.06
LOG-0049500,7225-CBZPL,2025-02-01,318.76
LOG-0049501,7225-CBZPL,2025-01-01,451.54
LOG-0049502,7225-CBZPL,2024-12-01,504.06
LOG-0049503,7225-CBZPL,2024-11-01,361.84
LOG-0049504,7225-CBZPL,2024-10-01,310.38
LOG-0049505,7225-CBZPL,2024-09-01,548.45
LOG-0049506,7225-CBZPL,2024-08-01,394.76
LOG-0049507,7225-CBZPL,2024-07-01,323.95
LOG-0049508,7269-JISCY,2025-11-01,41.15
LOG-0049509,7269-JISCY,2025-10-01,35.49
LOG-0049510,7269-JISCY,2025-09-01,46.54
LOG-0049511,7269-JISCY,2025-08-01,51.88
LOG-0049512,7269-JISCY,2025-07-01,48.11
LOG-0049513,7269-JISCY,2025-06-01,32.59
LOG-0049514,7269-JISCY,2025-05-01,43.01
LOG-0049515,7269-JISCY,2025-04-01,43.92
LOG-0049516,7269-JISCY,2025-03-01,46.53
LOG-0049517,7269-JISCY,2025-02-01,69.64
LOG-0049518,7269-JISCY,2025-01-01,42.72
LOG-0049519,7269-JISCY,2024-12-01,58.16
LOG-0049520,7269-JISCY,2024-11-01,56.7
LOG-0049521,7269-JISCY,2024-10-01,43.02
LOG-0049522,7269-JISCY,2024-09-01,61.69
LOG-0049523,7269-JISCY,2024-08-01,32.75
LOG-0049524,7269-JISCY,2024-07-01,33.8
LOG-0049525,7269-JISCY,2024-06-01,49.53
LOG-0049526,7269-JISCY,2024-05-01,52.88
LOG-0049527,7269-JISCY,2024-04-01,40.89
LOG-0049528,7269-JISCY,2024-03-01,26.1
LOG-0049529,7269-JISCY,2024-02-01,61.22
LOG-0049530,7269-JISCY,2024-01-01,35.92
LOG-0049531,7269-JISCY,2023-12-01,67.54
LOG-0049532,7269-JISCY,2023-11-01,33.76
LOG-0049533,7269-JISCY,2023-10-01,55.68
LOG-0049534,7269-JISCY,2023-09-01,71.32
LOG-0049535,7269-JISCY,2023-08-01,60.6
LOG-0049536,7269-JISCY,2023-07-01,69.31
LOG-0049537,7269-JISCY,2023-06-01,68.27
LOG-0049538,7269-JISCY,2023-05-01,44.06
LOG-0049539,7269-JISCY,2023-04-01,39.11
LOG-0049540,7269-JISCY,2023-03-01,55.33
LOG-0049541,7269-JISCY,2023-02-01,57.36
LOG-0049542,7269-JISCY,2023-01-01,52.12
LOG-0049543,7269-JISCY,2022-12-01,54.64
LOG-0049544,7269-JISCY,2022-11-01,41.47
LOG-0049545,7269-JISCY,2022-10-01,42.78
LOG-0049546,7269-JISCY,2022-09-01,46.96
LOG-0049547,7269-JISCY,2022-08-01,32.42
LOG-0049548,7269-JISCY,2022-07-01,81.42
LOG-0049549,7269-JISCY,2022-06-01,67.72
LOG-0049550,7269-JISCY,2022-05-01,62.6
LOG-0049551,7269-JISCY,2022-04-01,73.87
LOG-0049552,7269-JISCY,2022-03-01,51.61
LOG-0049553,7269-JISCY,2022-02-01,31.79
LOG-0049554,7269-JISCY,2022-01-01,33.93
LOG-0049555,7269-JISCY,2021-12-01,61.54
LOG-0049556,7269-JISCY,2021-11-01,49.25
LOG-0049557,7269-JISCY,2021-10-01,63.62
LOG-0049558,7269-JISCY,2021-09-01,39.93
LOG-0049559,7269-JISCY,2021-08-01,42.9
LOG-0049560,7269-JISCY,2021-07-01,30.97
LOG-0049561,7269-JISCY,2021-06-01,65.76
LOG-0049562,7269-JISCY,2021-05-01,41.7
LOG-0049563,1095-JUDTC,2025-11-01,26.28
LOG-0049564,1095-JUDTC,2025-10-01,26.14
LOG-0049565,1095-JUDTC,2025-09-01,446.29
LOG-0049566,1095-JUDTC,2025-08-01,360.48
LOG-0049567,1095-JUDTC,2025-07-01,389.73
LOG-0049568,1095-JUDTC,2025-06-01,365.74
LOG-0049569,1095-JUDTC,2025-05-01,287.45
LOG-0049570,1095-JUDTC,2025-04-01,450.96
LOG-0049571,1095-JUDTC,2025-03-01,289.34
LOG-0049572,1095-JUDTC,2025-02-01,249.79
LOG-0049573,1095-JUDTC,2025-01-01,395.99
LOG-0049574,1095-JUDTC,2024-12-01,253.91
LOG-0049575,1095-JUDTC,2024-11-01,284.03
LOG-0049576,1095-JUDTC,2024-10-01,337.44
LOG-0049577,1095-JUDTC,2024-09-01,365.55
LOG-0049578,1095-JUDTC,2024-08-01,222.52
LOG-0049579,1095-JUDTC,2024-07-01,346.92
LOG-0049580,1095-JUDTC,2024-06-01,400.6
LOG-0049581,1095-JUDTC,2024-05-01,357.48
LOG-0049582,1095-JUDTC,2024-04-01,369.39
LOG-0049583,1095-JUDTC,2024-03-01,291.21
LOG-0049584,1095-JUDTC,2024-02-01,282.18
LOG-0049585,1095-JUDTC,2024-01-01,341.0
LOG-0049586,1095-JUDTC,2023-12-01,433.91
LOG-0049587,1095-JUDTC,2023-11-01,240.57
LOG-0049588,1095-JUDTC,2023-10-01,430.71
LOG-0049589,1095-JUDTC,2023-09-01,376.29
LOG-0049590,1095-JUDTC,2023-08-01,366.9
LOG-0049591,1095-JUDTC,2023-07-01,304.88
LOG-0049592,1095-JUDTC,2023-06-01,323.35
LOG-0049593,1095-JUDTC,2023-05-01,272.58
LOG-0049594,1095-JUDTC,2023-04-01,372.19
LOG-0049595,1095-JUDTC,2023-03-01,496.41
LOG-0049596,1095-JUDTC,2023-02-01,339.91
LOG-0049597,1095-JUDTC,2023-01-01,369.84
LOG-0049598,1095-JUDTC,2022-12-01,354.8
LOG-0049599,1095-JUDTC,2022-11-01,344.22
LOG-0049600,1095-JUDTC,2022-10-01,301.67
LOG-0049601,1095-JUDTC,2022-09-01,368.83
LOG-0049602,1095-JUDTC,2022-08-01,300.15
LOG-0049603,1095-JUDTC,2022-07-01,308.78
LOG-0049604,1095-JUDTC,2022-06-01,356.99
LOG-0049605,1095-JUDTC,2022-05-01,314.49
LOG-0049606,1095-JUDTC,2022-04-01,267.37
LOG-0049607,1095-JUDTC,2022-03-01,323.53
LOG-0049608,1095-JUDTC,2022-02-01,344.44
LOG-0049609,1095-JUDTC,2022-01-01,450.23
LOG-0049610,3583-EKAPL,2025-11-01,10.41
LOG-0049611,7294-TMAOP,2025-11-01,40.57
LOG-0049612,4871-JTKJF,2025-11-01,34.13
LOG-0049613,2277-DJJDL,2025-11-01,286.53
LOG-0049614,2277-DJJDL,2025-10-01,424.18
LOG-0049615,2277-DJJDL,2025-09-01,336.03
LOG-0049616,2277-DJJDL,2025-08-01,411.68
LOG-0049617,2277-DJJDL,2025-07-01,383.95
LOG-0049618,2277-DJJDL,2025-06-01,321.53
LOG-0049619,2277-DJJDL,2025-05-01,345.15
LOG-0049620,2277-DJJDL,2025-04-01,352.09
LOG-0049621,2277-DJJDL,2025-03-01,429.46
LOG-0049622,2277-DJJDL,2025-02-01,507.68
LOG-0049623,2277-DJJDL,2025-01-01,244.79
LOG-0049624,2277-DJJDL,2024-12-01,383.75
LOG-0049625,2277-DJJDL,2024-11-01,457.62
LOG-0049626,2277-DJJDL,2024-10-01,401.85
LOG-0049627,2277-DJJDL,2024-09-01,414.49
LOG-0049628,2277-DJJDL,2024-08-01,431.1
LOG-0049629,2277-DJJDL,2024-07-01,211.81
LOG-0049630,2277-DJJDL,2024-06-01,337.91
LOG-0049631,2277-DJJDL,2024-05-01,363.14
LOG-0049632,2277-DJJDL,2024-04-01,376.93
LOG-0049633,2277-DJJDL,2024-03-01,356.32
LOG-0049634,2277-DJJDL,2024-02-01,323.2
LOG-0049635,2277-DJJDL,2024-01-01,484.1
LOG-0049636,2277-DJJDL,2023-12-01,308.1
LOG-0049637,2277-DJJDL,2023-11-01,421.37
LOG-0049638,2277-DJJDL,2023-10-01,399.41
LOG-0049639,2277-DJJDL,2023-09-01,454.98
LOG-0049640,2277-DJJDL,2023-08-01,338.68
LOG-0049641,2277-DJJDL,2023-07-01,309.06
LOG-0049642,2277-DJJDL,2023-06-01,388.94
LOG-0049643,2277-DJJDL,2023-05-01,392.37
LOG-0049644,2277-DJJDL,2023-04-01,365.93
LOG-0049645,2277-DJJDL,2023-03-01,436.66
LOG-0049646,2277-DJJDL,2023-02-01,476.26
LOG-0049647,2277-DJJDL,2023-01-01,318.77
LOG-0049648,2277-DJJDL,2022-12-01,406.58
LOG-0049649,2277-DJJDL,2022-11-01,437.21
LOG-0049650,2277-DJJDL,2022-10-01,488.68
LOG-0049651,2277-DJJDL,2022-09-01,356.66
LOG-0049652,2277-DJJDL,2022-08-01,467.55
LOG-0049653,2277-DJJDL,2022-07-01,469.6
LOG-0049654,2277-DJJDL,2022-06-01,372.79
LOG-0049655,2277-DJJDL,2022-05-01,515.3
LOG-0049656,2277-DJJDL,2022-04-01,435.23
LOG-0049657,2277-DJJDL,2022-03-01,351.26
LOG-0049658,2277-DJJDL,2022-02-01,231.45
LOG-0049659,2277-DJJDL,2022-01-01,380.79
LOG-0049660,2277-DJJDL,2021-12-01,358.5
LOG-0049661,2277-DJJDL,2021-11-01,453.5
LOG-0049662,2277-DJJDL,2021-10-01,410.83
LOG-0049663,2277-DJJDL,2021-09-01,329.88
LOG-0049664,2277-DJJDL,2021-08-01,430.95
LOG-0049665,2277-DJJDL,2021-07-01,491.62
LOG-0049666,2277-DJJDL,2021-06-01,467.26
LOG-0049667,2277-DJJDL,2021-05-01,453.06
LOG-0049668,2277-DJJDL,2021-04-01,441.44
LOG-0049669,2277-DJJDL,2021-03-01,339.59
LOG-0049670,2277-DJJDL,2021-02-01,451.04
LOG-0049671,2277-DJJDL,2021-01-01,346.15
LOG-0049672,2277-DJJDL,2020-12-01,439.75
LOG-0049673,8625-AZYZY,2025-11-01,28.69
LOG-0049674,8625-AZYZY,2025-10-01,40.5
LOG-0049675,8625-AZYZY,2025-09-01,310.09
LOG-0049676,8625-AZYZY,2025-08-01,338.59
LOG-0049677,8625-AZYZY,2025-07-01,399.49
LOG-0049678,8625-AZYZY,2025-06-01,320.8
LOG-0049679,8625-AZYZY,2025-05-01,437.74
LOG-0049680,8625-AZYZY,2025-04-01,338.31
LOG-0049681,8625-AZYZY,2025-03-01,370.95
LOG-0049682,8625-AZYZY,2025-02-01,434.11
LOG-0049683,8625-AZYZY,2025-01-01,443.43
LOG-0049684,8625-AZYZY,2024-12-01,336.86
LOG-0049685,8625-AZYZY,2024-11-01,503.5
LOG-0049686,8625-AZYZY,2024-10-01,429.04
LOG-0049687,8625-AZYZY,2024-09-01,297.37
LOG-0049688,8625-AZYZY,2024-08-01,515.23
LOG-0049689,8625-AZYZY,2024-07-01,468.95
LOG-0049690,8625-AZYZY,2024-06-01,322.56
LOG-0049691,8625-AZYZY,2024-05-01,358.4
LOG-0049692,8625-AZYZY,2024-04-01,512.24
LOG-0049693,8625-AZYZY,2024-03-01,250.46
LOG-0049694,8625-AZYZY,2024-02-01,412.72
LOG-0049695,8625-AZYZY,2024-01-01,482.0
LOG-0049696,8625-AZYZY,2023-12-01,370.78
LOG-0049697,4315-MURBD,2025-11-01,42.2
LOG-0049698,4315-MURBD,2025-10-01,42.95
LOG-0049699,4315-MURBD,2025-09-01,424.8
LOG-0049700,4315-MURBD,2025-08-01,356.46
LOG-0049701,4315-MURBD,2025-07-01,334.92
LOG-0049702,4315-MURBD,2025-06-01,280.91
LOG-0049703,4315-MURBD,2025-05-01,484.3
LOG-0049704,4315-MURBD,2025-04-01,401.44
LOG-0049705,4315-MURBD,2025-03-01,396.09
LOG-0049706,4315-MURBD,2025-02-01,342.17
LOG-0049707,4315-MURBD,2025-01-01,605.56
LOG-0049708,4315-MURBD,2024-12-01,402.62
LOG-0049709,4987-GQWPO,2025-11-01,35.88
LOG-0049710,4987-GQWPO,2025-10-01,60.82
LOG-0049711,4987-GQWPO,2025-09-01,50.08
LOG-0049712,4987-GQWPO,2025-08-01,74.75
LOG-0049713,4987-GQWPO,2025-07-01,45.69
LOG-0049714,4987-GQWPO,2025-06-01,54.99
LOG-0049715,4987-GQWPO,2025-05-01,56.02
LOG-0049716,4987-GQWPO,2025-04-01,22.5
LOG-0049717,4987-GQWPO,2025-03-01,29.44
LOG-0049718,4987-GQWPO,2025-02-01,45.69
LOG-0049719,4987-GQWPO,2025-01-01,35.08
LOG-0049720,4987-GQWPO,2024-12-01,62.71
LOG-0049721,4987-GQWPO,2024-11-01,14.25
LOG-0049722,4987-GQWPO,2024-10-01,45.08
LOG-0049723,4987-GQWPO,2024-09-01,69.44
LOG-0049724,4987-GQWPO,2024-08-01,46.72
LOG-0049725,4987-GQWPO,2024-07-01,54.49
LOG-0049726,9979-RGMZT,2025-11-01,471.8
LOG-0049727,9979-RGMZT,2025-10-01,384.97
LOG-0049728,9979-RGMZT,2025-09-01,384.58
LOG-0049729,9979-RGMZT,2025-08-01,383.84
LOG-0049730,9979-RGMZT,2025-07-01,394.55
LOG-0049731,9979-RGMZT,2025-06-01,312.86
LOG-0049732,9979-RGMZT,2025-05-01,424.4
LOG-0049733,2636-ALXXZ,2025-11-01,26.86
LOG-0049734,4629-NRXKX,2025-11-01,26.36
LOG-0049735,4629-NRXKX,2025-10-01,30.17
LOG-0049736,5550-VFRLC,2025-11-01,24.6
LOG-0049737,2898-LSJGD,2025-11-01,18.2
LOG-0049738,2898-LSJGD,2025-10-01,17.4
LOG-0049739,2898-LSJGD,2025-09-01,167.04
LOG-0049740,2898-LSJGD,2025-08-01,145.3
LOG-0049741,2898-LSJGD,2025-07-01,195.45
LOG-0049742,2898-LSJGD,2025-06-01,171.74
LOG-0049743,2898-LSJGD,2025-05-01,183.31
LOG-0049744,2898-LSJGD,2025-04-01,197.39
LOG-0049745,2898-LSJGD,2025-03-01,182.54
LOG-0049746,2898-LSJGD,2025-02-01,154.41
LOG-0049747,2898-LSJGD,2025-01-01,169.29
LOG-0049748,2898-LSJGD,2024-12-01,165.75
LOG-0049749,2898-LSJGD,2024-11-01,182.35
LOG-0049750,2898-LSJGD,2024-10-01,164.14
LOG-0049751,2898-LSJGD,2024-09-01,161.6
LOG-0049752,2898-LSJGD,2024-08-01,182.88
LOG-0049753,2898-LSJGD,2024-07-01,152.56
LOG-0049754,2898-LSJGD,2024-06-01,156.58
LOG-0049755,2898-LSJGD,2024-05-01,181.1
LOG-0049756,2898-LSJGD,2024-04-01,165.54
LOG-0049757,2898-LSJGD,2024-03-01,194.76
LOG-0049758,2157-MXBJS,2025-11-01,17.79
LOG-0049759,2157-MXBJS,2025-10-01,17.36
LOG-0049760,2157-MXBJS,2025-09-01,164.03
LOG-0049761,2157-MXBJS,2025-08-01,164.92
LOG-0049762,2157-MXBJS,2025-07-01,129.77
LOG-0049763,2157-MXBJS,2025-06-01,164.36
LOG-0049764,2157-MXBJS,2025-05-01,178.46
LOG-0049765,2157-MXBJS,2025-04-01,152.34
LOG-0049766,2157-MXBJS,2025-03-01,155.99
LOG-0049767,2157-MXBJS,2025-02-01,148.92
LOG-0049768,2157-MXBJS,2025-01-01,187.41
LOG-0049769,2157-MXBJS,2024-12-01,152.97
LOG-0049770,2157-MXBJS,2024-11-01,171.87
LOG-0049771,4452-QIIEB,2025-11-01,46.68
LOG-0049772,4452-QIIEB,2025-10-01,37.37
LOG-0049773,4452-QIIEB,2025-09-01,56.84
LOG-0049774,4452-QIIEB,2025-08-01,51.95
LOG-0049775,4452-QIIEB,2025-07-01,28.32
LOG-0049776,4452-QIIEB,2025-06-01,27.2
LOG-0049777,4452-QIIEB,2025-05-01,33.95
LOG-0049778,5293-WXJAK,2025-11-01,43.48
LOG-0049779,5293-WXJAK,2025-10-01,34.77
LOG-0049780,5293-WXJAK,2025-09-01,341.4
LOG-0049781,5293-WXJAK,2025-08-01,474.17
LOG-0049782,5293-WXJAK,2025-07-01,355.93
LOG-0049783,5293-WXJAK,2025-06-01,387.27
LOG-0049784,5293-WXJAK,2025-05-01,639.13
LOG-0049785,5293-WXJAK,2025-04-01,315.16
LOG-0049786,5293-WXJAK,2025-03-01,178.26
LOG-0049787,5293-WXJAK,2025-02-01,394.94
LOG-0049788,5293-WXJAK,2025-01-01,406.34
LOG-0049789,5696-QURRL,2025-11-01,4.21
LOG-0049790,5044-LRQAQ,2025-11-01,271.07
LOG-0049791,5044-LRQAQ,2025-10-01,243.1
LOG-0049792,5044-LRQAQ,2025-09-01,325.4
LOG-0049793,5044-LRQAQ,2025-08-01,326.98
LOG-0049794,5044-LRQAQ,2025-07-01,156.25
LOG-0049795,5044-LRQAQ,2025-06-01,168.54
LOG-0049796,5044-LRQAQ,2025-05-01,198.37
LOG-0049797,5067-XJQFU,2025-11-01,433.43
LOG-0049798,5067-XJQFU,2025-10-01,294.7
LOG-0049799,5067-XJQFU,2025-09-01,433.99
LOG-0049800,5067-XJQFU,2025-08-01,513.16
LOG-0049801,5067-XJQFU,2025-07-01,339.29
LOG-0049802,5067-XJQFU,2025-06-01,476.5
LOG-0049803,5067-XJQFU,2025-05-01,335.51
LOG-0049804,5067-XJQFU,2025-04-01,305.27
LOG-0049805,5067-XJQFU,2025-03-01,311.98
LOG-0049806,5067-XJQFU,2025-02-01,294.6
LOG-0049807,5067-XJQFU,2025-01-01,424.24
LOG-0049808,5067-XJQFU,2024-12-01,387.75
LOG-0049809,5067-XJQFU,2024-11-01,353.44
LOG-0049810,5067-XJQFU,2024-10-01,448.38
LOG-0049811,5067-XJQFU,2024-09-01,559.02
LOG-0049812,5067-XJQFU,2024-08-01,529.25
LOG-0049813,5067-XJQFU,2024-07-01,406.26
LOG-0049814,5067-XJQFU,2024-06-01,454.64
LOG-0049815,5067-XJQFU,2024-05-01,326.59
LOG-0049816,5067-XJQFU,2024-04-01,338.96
LOG-0049817,5067-XJQFU,2024-03-01,453.45
LOG-0049818,5067-XJQFU,2024-02-01,270.32
LOG-0049819,5067-XJQFU,2024-01-01,534.79
LOG-0049820,5067-XJQFU,2023-12-01,417.43
LOG-0049821,5067-XJQFU,2023-11-01,421.98
LOG-0049822,5067-XJQFU,2023-10-01,403.51
LOG-0049823,5067-XJQFU,2023-09-01,433.52
LOG-0049824,5067-XJQFU,2023-08-01,386.47
LOG-0049825,5067-XJQFU,2023-07-01,439.52
LOG-0049826,5067-XJQFU,2023-06-01,389.1
LOG-0049827,5067-XJQFU,2023-05-01,349.63
LOG-0049828,5067-XJQFU,2023-04-01,406.53
LOG-0049829,5067-XJQFU,2023-03-01,397.53
LOG-0049830,5067-XJQFU,2023-02-01,323.85
LOG-0049831,5067-XJQFU,2023-01-01,464.6
LOG-0049832,5067-XJQFU,2022-12-01,392.96
LOG-0049833,5067-XJQFU,2022-11-01,468.13
