customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn
sdv-id-rIIaRR	Female	0	No	No	72	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Two year	Yes	Credit card (automatic)	115.39	8124.1	No
sdv-id-rXbrCv	Female	0	No	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	117.84	8475.31	No
sdv-id-PuXRck	Male	0	Yes	No	58	Yes	No	DSL	No	Yes	No	No	No	No	One year	No	Bank transfer (automatic)	117.08	7389.37	No
sdv-id-izbcNb	Female	0	Yes	Yes	11	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	106.56	1190.78	No
sdv-id-toXRVB	Male	0	No	No	21	Yes	Yes	No	No internet service	No	Yes	Yes	No internet service	Yes	Month-to-month	Yes	Credit card (automatic)	73.92	2162.57	No
sdv-id-YMOXXk	Female	0	Yes	No	69	Yes	Yes	DSL	No	Yes	No	No	Yes	No	Two year	Yes	Credit card (automatic)	113.66	6000.76	Yes
sdv-id-gbgekF	Male	0	No	No	61	Yes	Yes	DSL	No	Yes	No	No	Yes	Yes	Two year	Yes	Mailed check	118.01	5604.56	No
sdv-id-uBMtyx	Male	0	No	No	14	Yes	No	No	Yes	No internet service	Yes	No internet service	Yes	Yes	One year	Yes	Bank transfer (automatic)	47.74	430.83	No
sdv-id-WZfEhY	Female	0	No	No	55	Yes	No	Fiber optic	Yes	No	No	Yes	Yes	Yes	One year	No	Credit card (automatic)	83.68	2628.87	No
sdv-id-wAhgKs	Female	0	No	No	27	Yes	No	Fiber optic	No	Yes	No	Yes	No internet service	Yes	Month-to-month	Yes	Electronic check	65.95	1304.45	Yes
sdv-id-zqwaXe	Male	0	Yes	Yes	22	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	96.08	872.23	No
sdv-id-AkocKN	Male	0	Yes	No	45	Yes	Yes	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	118.12	1623.8	Yes
sdv-id-VgLnXF	Female	0	No	No	9	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	79.11	667.42	Yes
sdv-id-JamKUX	Male	0	No	No	18	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Two year	No	Credit card (automatic)	99.23	2614.44	No
sdv-id-UfFbnO	Female	0	No	Yes	26	No	Yes	Fiber optic	No	No internet service	No internet service	Yes	Yes	Yes	One year	Yes	Mailed check	22.75	197.64	No
sdv-id-KlWKqf	Male	0	Yes	No	63	Yes	Yes	No	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Electronic check	89.01	5217.65	No
sdv-id-KSxcUQ	Male	0	No	Yes	29	Yes	No	DSL	No	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	101.26	3365.66	No
sdv-id-vbmmIr	Female	0	No	Yes	45	Yes	No	Fiber optic	No internet service	No internet service	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	47.68	5230.79	No
sdv-id-mMwcDa	Female	1	No	No	49	Yes	Yes	Fiber optic	Yes	No	No internet service	No	Yes	Yes	One year	Yes	Mailed check	103.0	4559.41	No
sdv-id-XjZhkL	Female	0	Yes	No	5	Yes	No	DSL	Yes	No	No	No	No	Yes	Month-to-month	No	Electronic check	48.52	84.27	No
sdv-id-WxYGei	Male	0	Yes	Yes	55	Yes	Yes	DSL	Yes	Yes	No	No	No internet service	Yes	Two year	Yes	Bank transfer (automatic)	117.25	5939.58	Yes
sdv-id-zhfyMC	Male	0	No	No	61	Yes	No	Fiber optic	No internet service	No	No internet service	No internet service	Yes	No internet service	Month-to-month	Yes	Credit card (automatic)	22.98	1235.05	No
sdv-id-uoOBaQ	Female	1	No	Yes	35	Yes	No	No	No internet service	No internet service	No internet service	Yes	No	Yes	Two year	No	Electronic check	19.6	502.94	No
sdv-id-RWCYCp	Male	0	Yes	No	50	Yes	Yes	DSL	No	Yes	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	86.35	1992.4	No
sdv-id-NfTPJg	Male	0	No	No	48	Yes	No phone service	DSL	No	No	Yes	No	No	Yes	One year	No	Credit card (automatic)	33.05	438.88	Yes
sdv-id-mQuLmL	Male	0	No	Yes	46	Yes	No	Fiber optic	Yes	No internet service	No	Yes	Yes	No internet service	Month-to-month	No	Mailed check	57.78	3218.01	No
sdv-id-BQCreS	Male	0	No	No	2	Yes	No	No	Yes	No internet service	Yes	No internet service	Yes	Yes	Month-to-month	No	Electronic check	29.48	19.13	No
sdv-id-PMlWrh	Female	0	Yes	No	5	Yes	Yes	DSL	Yes	No	Yes	Yes	Yes	No	Month-to-month	No	Credit card (automatic)	25.79	372.99	No
sdv-id-PsUGyn	Female	0	No	No	4	Yes	Yes	Fiber optic	Yes	No internet service	Yes	No internet service	No	Yes	One year	Yes	Bank transfer (automatic)	25.08	49.61	Yes
sdv-id-ZWQtGS	Male	0	Yes	No	2	Yes	Yes	Fiber optic	No	No internet service	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	43.48	26.07	Yes
sdv-id-JBoOan	Female	1	Yes	Yes	28	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	68.4	682.6	No
sdv-id-JqjSyf	Female	0	No	Yes	1	Yes	Yes	Fiber optic	No	No internet service	No	No	No	No	Month-to-month	Yes	Electronic check	52.82	19.32	No
sdv-id-fhBHHh	Female	0	Yes	No	29	Yes	Yes	Fiber optic	No internet service	No	Yes	No internet service	No internet service	No internet service	Two year	Yes	Electronic check	27.93	779.84	No
sdv-id-nDnZiR	Male	0	No	No	49	Yes	Yes	Fiber optic	No internet service	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	75.22	4357.64	No
sdv-id-dQsyst	Male	0	No	Yes	46	Yes	No	No	No internet service	No internet service	No internet service	No internet service	Yes	No internet service	Two year	No	Bank transfer (automatic)	18.45	325.35	No
sdv-id-AePPWd	Male	0	Yes	Yes	4	No	No phone service	DSL	No	No	No	No internet service	Yes	No	Two year	Yes	Bank transfer (automatic)	46.67	283.23	Yes
sdv-id-oaHteV	Female	0	No	No	3	Yes	No	No	Yes	No	Yes	No	Yes	No	Month-to-month	Yes	Mailed check	38.87	51.31	Yes
sdv-id-kuuWHM	Female	1	Yes	Yes	11	Yes	Yes	No	No	No internet service	No internet service	Yes	No internet service	Yes	One year	Yes	Mailed check	25.45	553.52	Yes
sdv-id-TtRTWa	Female	0	Yes	No	70	Yes	No	No	No	Yes	No	No internet service	Yes	No internet service	Two year	No	Electronic check	103.11	6881.05	No
sdv-id-qCSkkC	Male	0	No	No	7	Yes	No	No	Yes	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Credit card (automatic)	31.56	462.49	No
sdv-id-UWAPfr	Female	0	No	Yes	8	Yes	No	DSL	No internet service	No internet service	Yes	Yes	No	No	Two year	No	Mailed check	30.47	1013.59	No
sdv-id-srwKjk	Female	0	Yes	No	26	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	Yes	Yes	Two year	Yes	Electronic check	44.0	546.8	Yes
sdv-id-vcyASy	Male	0	Yes	Yes	70	Yes	Yes	No	No internet service	No	No internet service	No	No internet service	Yes	One year	No	Bank transfer (automatic)	25.33	3368.37	No
sdv-id-tIEoeh	Male	1	No	No	2	Yes	No	No	Yes	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	18.95	55.08	No
sdv-id-kZirak	Female	0	Yes	No	11	Yes	Yes	DSL	Yes	No	Yes	No	No	No internet service	Month-to-month	No	Mailed check	82.63	588.33	No
sdv-id-CIEhTe	Female	0	Yes	No	63	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	107.08	4040.22	No
sdv-id-MapUgi	Male	1	Yes	Yes	29	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.92	1406.98	No
sdv-id-FHXoHh	Male	0	No	No	1	Yes	No	DSL	No	Yes	No internet service	No	No	Yes	Month-to-month	Yes	Mailed check	56.0	245.35	No
sdv-id-bCuVVz	Female	0	No	Yes	2	Yes	Yes	DSL	No	No	No	No	Yes	Yes	Month-to-month	Yes	Mailed check	56.19	296.6	No
sdv-id-HjeEMf	Female	0	No	No	32	Yes	Yes	DSL	Yes	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	113.3	1815.41	No
sdv-id-KxpTcW	Female	0	Yes	No	26	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	One year	Yes	Credit card (automatic)	54.44	175.53	No
sdv-id-PCammq	Male	0	No	No	10	Yes	No	No	Yes	No	No internet service	Yes	Yes	No internet service	Month-to-month	Yes	Mailed check	72.36	1754.94	No
sdv-id-qKMbaX	Male	0	No	No	1	Yes	Yes	DSL	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	76.71	202.27	Yes
sdv-id-RHjsDn	Female	0	No	No	44	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	Yes	One year	No	Mailed check	103.97	2505.6	No
sdv-id-LSDQXa	Female	1	Yes	No	54	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	116.12	6429.44	Yes
sdv-id-MITxZa	Female	1	No	No	1	Yes	No	DSL	Yes	No internet service	No	No internet service	No	Yes	Month-to-month	No	Electronic check	32.25	23.04	No
sdv-id-wyHIvL	Male	1	No	No	2	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	63.18	323.66	No
sdv-id-nJJiWx	Male	1	No	No	2	Yes	No	Fiber optic	No internet service	No internet service	No	No internet service	No	No	Month-to-month	No	Bank transfer (automatic)	24.32	39.29	No
sdv-id-JGYHFK	Male	0	Yes	Yes	56	Yes	Yes	Fiber optic	No internet service	No	No internet service	No internet service	No internet service	No	Two year	Yes	Electronic check	35.98	2202.54	No
sdv-id-MOGVms	Female	0	No	Yes	37	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	104.04	3760.66	No
sdv-id-zNcDNc	Female	1	Yes	No	39	Yes	Yes	DSL	No	No	No	No	No	No internet service	Month-to-month	Yes	Bank transfer (automatic)	107.83	3121.33	No
sdv-id-aNybFr	Female	0	No	No	15	Yes	No	Fiber optic	No	No	No internet service	No internet service	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	27.18	542.72	No
sdv-id-IrGhBz	Female	0	Yes	No	41	Yes	No	DSL	No internet service	No	No	Yes	Yes	No	One year	Yes	Bank transfer (automatic)	26.43	358.17	No
sdv-id-DpEoGK	Male	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	No internet service	No	Yes	Yes	Two year	No	Credit card (automatic)	84.84	8549.99	No
sdv-id-OwXnrA	Male	1	No	No	18	No	No	Fiber optic	Yes	No	Yes	No	No	No internet service	Two year	No	Electronic check	23.18	87.71	Yes
sdv-id-KHrgBN	Female	0	Yes	Yes	72	Yes	No	DSL	No	No	Yes	Yes	No	No internet service	One year	Yes	Credit card (automatic)	67.03	8017.15	No
sdv-id-ZkTpEr	Female	0	Yes	Yes	65	Yes	Yes	Fiber optic	No internet service	No internet service	No internet service	Yes	Yes	No internet service	Two year	Yes	Mailed check	30.6	1710.52	No
sdv-id-tGfUiU	Male	0	No	Yes	2	No	No phone service	DSL	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	52.49	491.76	No
sdv-id-uCYEnn	Female	0	Yes	Yes	68	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	One year	Yes	Bank transfer (automatic)	116.77	7211.82	No
sdv-id-ASBpcI	Male	0	Yes	No	13	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	94.05	996.51	Yes
sdv-id-ocoueK	Female	0	Yes	Yes	2	Yes	No	Fiber optic	Yes	No	Yes	No	No	Yes	Month-to-month	Yes	Mailed check	41.52	634.73	No
sdv-id-ZxwTGd	Male	0	No	No	6	Yes	Yes	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	115.05	3054.84	Yes
sdv-id-ekmnEm	Female	0	No	No	12	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Mailed check	95.53	366.44	No
sdv-id-jWFKOY	Female	0	Yes	No	47	Yes	Yes	Fiber optic	No internet service	Yes	No	No internet service	Yes	Yes	One year	Yes	Electronic check	97.88	6178.62	No
sdv-id-uWoMWf	Female	0	No	No	59	Yes	Yes	Fiber optic	No internet service	No	No internet service	Yes	No internet service	No internet service	Month-to-month	Yes	Credit card (automatic)	39.58	3004.53	No
sdv-id-DxnxVO	Male	0	No	Yes	23	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	No	Yes	Two year	Yes	Bank transfer (automatic)	107.83	2295.37	Yes
sdv-id-JeumSo	Male	1	Yes	No	2	Yes	No	Fiber optic	No	No internet service	No internet service	No	Yes	Yes	One year	Yes	Mailed check	19.88	28.81	No
sdv-id-kcpcHg	Female	0	Yes	Yes	60	Yes	Yes	Fiber optic	No internet service	Yes	No internet service	Yes	Yes	No internet service	Two year	No	Mailed check	104.33	7566.06	No
sdv-id-tNFzdb	Male	0	No	No	47	Yes	No phone service	DSL	No	No	Yes	No	No	No	Month-to-month	No	Bank transfer (automatic)	37.05	805.46	No
sdv-id-OGjWRU	Female	1	No	No	11	Yes	Yes	No	Yes	No internet service	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Mailed check	52.77	1356.21	No
sdv-id-vRkcdc	Male	0	No	No	1	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	93.35	65.23	Yes
sdv-id-FWEFve	Male	0	Yes	No	9	Yes	Yes	DSL	No	No	Yes	No internet service	Yes	Yes	One year	Yes	Credit card (automatic)	48.27	617.6	Yes
sdv-id-FAVGSq	Male	0	No	Yes	2	Yes	Yes	No	No	No internet service	No internet service	Yes	Yes	No internet service	Month-to-month	Yes	Electronic check	43.47	171.6	Yes
sdv-id-oGhhdI	Female	0	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Two year	Yes	Mailed check	109.27	2030.82	No
sdv-id-KTVWrW	Male	0	Yes	No	53	Yes	No	DSL	No	Yes	No internet service	No	No internet service	No	Month-to-month	Yes	Electronic check	117.16	7807.91	No
sdv-id-LCKttW	Male	0	Yes	Yes	52	Yes	Yes	Fiber optic	No internet service	No	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	31.39	3301.77	No
sdv-id-pGrYZX	Female	0	Yes	Yes	49	Yes	Yes	No	Yes	No internet service	No	Yes	No internet service	No internet service	One year	Yes	Mailed check	87.1	2976.17	No
sdv-id-rnbWBg	Female	0	No	No	8	Yes	No	No	No internet service	No	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	59.91	1077.53	No
sdv-id-scvYSa	Male	1	Yes	No	47	Yes	Yes	DSL	No	Yes	Yes	No	Yes	No	One year	Yes	Mailed check	110.94	4944.22	No
sdv-id-FzkJbp	Male	0	Yes	Yes	65	Yes	Yes	DSL	No	Yes	No	No	No	No	One year	Yes	Bank transfer (automatic)	114.86	5871.71	No
sdv-id-oDGesx	Female	0	No	No	68	Yes	No	DSL	No	Yes	No	No	No	No	One year	Yes	Credit card (automatic)	104.06	4636.41	Yes
sdv-id-JwoIgT	Female	0	No	Yes	2	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	No	Yes	Month-to-month	No	Electronic check	64.69	147.56	No
sdv-id-HiBLaG	Male	0	No	No	65	Yes	Yes	No	No internet service	No internet service	Yes	No	No	Yes	Month-to-month	Yes	Mailed check	21.3	2297.25	No
sdv-id-SImYrH	Male	0	Yes	No	70	No	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Two year	Yes	Electronic check	103.48	7078.58	No
sdv-id-zWlXsu	Female	1	Yes	Yes	72	Yes	Yes	Fiber optic	No internet service	Yes	Yes	No	Yes	Yes	Two year	Yes	Credit card (automatic)	107.1	8218.46	No
sdv-id-ArZRiV	Male	0	No	No	47	Yes	No	Fiber optic	Yes	No	Yes	Yes	No internet service	Yes	One year	Yes	Bank transfer (automatic)	65.81	3940.05	No
sdv-id-fdNYmx	Male	1	Yes	No	72	Yes	Yes	No	No	Yes	No internet service	No	No internet service	Yes	Month-to-month	Yes	Mailed check	111.75	7001.53	No
sdv-id-bdqJcx	Male	0	Yes	No	62	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	23.59	3442.52	No
sdv-id-QfWstK	Female	0	No	Yes	65	Yes	Yes	Fiber optic	No	No internet service	No	No	No	No	Two year	Yes	Bank transfer (automatic)	109.64	5254.65	No
sdv-id-bzvuGD	Female	0	Yes	No	14	Yes	No	No	No internet service	No internet service	No internet service	No internet service	Yes	Yes	Month-to-month	No	Credit card (automatic)	18.35	105.68	No
sdv-id-PWQxtS	Male	0	Yes	Yes	49	Yes	Yes	Fiber optic	No internet service	No internet service	No internet service	No	Yes	Yes	One year	Yes	Electronic check	41.7	2653.74	No
sdv-id-OQyWaP	Male	1	No	No	1	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	90.95	63.36	No
sdv-id-rRfeyt	Female	0	Yes	Yes	58	Yes	Yes	Fiber optic	Yes	No	Yes	No	No	Yes	Month-to-month	No	Credit card (automatic)	84.78	2884.82	No
sdv-id-xMPcgt	Female	0	Yes	No	52	Yes	Yes	Fiber optic	No	No internet service	No internet service	No	No internet service	No internet service	Month-to-month	No	Electronic check	62.33	1058.77	No
sdv-id-HcJeMk	Male	0	No	No	67	Yes	No	DSL	No	Yes	Yes	No	No	No	Two year	Yes	Credit card (automatic)	108.18	6200.05	No
sdv-id-QFOQXu	Female	0	Yes	Yes	19	No	No phone service	DSL	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	35.99	284.58	Yes
sdv-id-ryUyvK	Female	0	No	No	4	Yes	No	DSL	No	Yes	Yes	No	No	No	One year	Yes	Electronic check	78.5	1542.28	Yes
sdv-id-SxTRzv	Female	0	No	No	48	Yes	No	DSL	No	Yes	No	No	No	No	Two year	Yes	Electronic check	97.71	3554.34	No
sdv-id-UtQgXn	Male	0	Yes	Yes	24	Yes	No	No	No internet service	No internet service	Yes	No internet service	No internet service	No internet service	One year	Yes	Mailed check	29.12	851.74	No
sdv-id-cFWOXf	Male	1	Yes	No	68	Yes	Yes	Fiber optic	Yes	No	No	Yes	Yes	Yes	One year	No	Mailed check	105.84	6389.64	No
sdv-id-IgAvuD	Male	0	Yes	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Two year	Yes	Electronic check	53.67	6638.1	No
sdv-id-ucVHFw	Male	0	No	No	33	Yes	No	No	No	No internet service	No	No	No	Yes	Month-to-month	Yes	Electronic check	77.24	1166.57	No
sdv-id-bVGvRO	Male	0	Yes	Yes	69	No	No phone service	DSL	Yes	Yes	No	Yes	Yes	No internet service	Two year	No	Mailed check	74.81	3454.76	No
sdv-id-qQffdx	Male	0	Yes	No	4	Yes	No	No	No	Yes	No internet service	No	No internet service	No internet service	Month-to-month	Yes	Electronic check	101.97	728.29	No
sdv-id-WVSdIR	Male	0	No	Yes	67	Yes	No	Fiber optic	Yes	No	No internet service	No internet service	Yes	No internet service	Two year	No	Electronic check	21.63	1805.95	No
sdv-id-LGTMZK	Female	0	No	No	36	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	106.9	3891.42	Yes
sdv-id-GgzpFG	Female	0	Yes	No	63	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	116.16	4695.82	Yes
sdv-id-TUnSjL	Male	0	Yes	Yes	63	Yes	No	Fiber optic	Yes	No internet service	No	Yes	Yes	Yes	Two year	Yes	Electronic check	49.95	3542.7	No
sdv-id-yKLpXe	Female	0	Yes	No	67	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	25.86	1690.8	No
sdv-id-ItzfOD	Male	0	No	No	19	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	103.79	3883.88	Yes
sdv-id-VkAYqN	Male	0	Yes	Yes	27	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	No internet service	No internet service	Month-to-month	Yes	Credit card (automatic)	78.0	2797.71	No
sdv-id-GIxnaF	Male	0	No	No	12	Yes	Yes	Fiber optic	No	No	No internet service	No	No	No internet service	Month-to-month	Yes	Mailed check	63.71	1059.39	No
sdv-id-EDcRTn	Male	0	No	No	7	Yes	No phone service	Fiber optic	Yes	No internet service	No internet service	Yes	No internet service	Yes	Two year	No	Bank transfer (automatic)	18.73	21.32	No
sdv-id-rWxyax	Male	0	Yes	No	70	Yes	Yes	No	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	Month-to-month	No	Mailed check	48.73	6526.18	No
sdv-id-iGYJqX	Male	0	No	Yes	36	Yes	No	DSL	No	Yes	No	No	No	Yes	One year	Yes	Credit card (automatic)	87.13	3064.85	No
sdv-id-raaTYo	Female	0	Yes	No	2	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	74.96	60.24	No
sdv-id-AspnHc	Male	0	No	No	2	Yes	Yes	Fiber optic	Yes	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	37.24	266.88	No
sdv-id-qFtzZS	Male	0	No	No	24	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	114.7	3355.47	No
sdv-id-sGhEaT	Male	0	No	Yes	35	Yes	Yes	No	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	Month-to-month	Yes	Bank transfer (automatic)	42.4	401.02	No
sdv-id-EfHtfZ	Female	0	No	Yes	1	Yes	No phone service	Fiber optic	No internet service	No	Yes	No	No internet service	No internet service	One year	Yes	Mailed check	28.11	33.01	Yes
sdv-id-YgXftR	Female	0	No	No	6	No	No	Fiber optic	No	No	Yes	No	No internet service	No internet service	One year	Yes	Electronic check	50.18	535.18	Yes
sdv-id-hfZSLc	Male	0	Yes	No	64	No	Yes	Fiber optic	No	No	No	No	No	No	Two year	Yes	Credit card (automatic)	105.22	5882.31	No
sdv-id-CtumzM	Female	0	Yes	Yes	60	Yes	No	Fiber optic	No	Yes	No	No	No	No	One year	Yes	Credit card (automatic)	114.63	6338.58	No
sdv-id-hwtieJ	Male	1	No	No	18	Yes	No phone service	Fiber optic	Yes	No	Yes	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	22.43	81.55	Yes
sdv-id-PGAzwm	Female	0	No	Yes	1	Yes	No	No	No internet service	No	Yes	No internet service	Yes	No internet service	Two year	No	Bank transfer (automatic)	19.08	323.7	Yes
sdv-id-tvHgHj	Male	0	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	24.29	18.81	No
sdv-id-UWEqID	Female	0	Yes	Yes	70	No	No phone service	Fiber optic	Yes	No	Yes	No internet service	No internet service	Yes	Two year	No	Bank transfer (automatic)	35.04	3641.6	No
sdv-id-lwUSRJ	Male	0	No	Yes	45	Yes	No phone service	No	No internet service	No internet service	Yes	No internet service	No internet service	No internet service	Two year	No	Electronic check	18.71	466.65	No
sdv-id-mZSeZJ	Female	1	No	No	30	Yes	No phone service	DSL	No	No	No	No	No	No	One year	Yes	Mailed check	71.12	1692.82	Yes
sdv-id-SCNEbL	Female	0	Yes	Yes	37	Yes	No	Fiber optic	Yes	No internet service	No internet service	No	No internet service	Yes	Two year	Yes	Bank transfer (automatic)	21.66	649.03	No
sdv-id-BdtoxT	Female	0	No	No	35	Yes	Yes	DSL	No	No	No	No	Yes	Yes	Month-to-month	No	Bank transfer (automatic)	101.66	1563.94	No
sdv-id-wqIsXB	Male	0	Yes	Yes	70	Yes	No	No	No	No	Yes	Yes	Yes	No internet service	Month-to-month	Yes	Bank transfer (automatic)	57.97	3938.55	No
sdv-id-OuryRm	Male	1	No	No	4	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	118.22	2829.07	No
sdv-id-tYZcsG	Female	1	No	No	32	Yes	No	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	No	Electronic check	114.56	4571.38	No
sdv-id-qmXQcJ	Male	0	No	No	41	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	No	No	Two year	Yes	Credit card (automatic)	45.53	1517.68	No
sdv-id-xoXVJs	Female	0	Yes	No	56	Yes	No	Fiber optic	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Electronic check	24.21	2254.77	No
sdv-id-Nsmdst	Male	0	No	No	4	Yes	Yes	DSL	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	111.86	2500.41	Yes
sdv-id-yOLDnd	Female	0	Yes	Yes	49	Yes	No	DSL	Yes	Yes	Yes	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	106.37	5479.04	No
sdv-id-gkmzkK	Male	0	No	No	5	Yes	Yes	DSL	No internet service	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	74.96	638.14	Yes
sdv-id-NNcgKN	Female	0	No	No	7	Yes	Yes	No	No	No	Yes	Yes	Yes	No	Two year	Yes	Mailed check	80.27	566.61	No
sdv-id-HbFxnf	Male	0	No	Yes	3	Yes	No phone service	Fiber optic	No internet service	No	No internet service	No internet service	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	18.48	39.52	No
sdv-id-FttDzD	Female	0	Yes	Yes	9	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Mailed check	106.08	1566.51	Yes
sdv-id-sNxvBN	Female	0	No	No	10	Yes	No	Fiber optic	No	Yes	No	No	No	No internet service	Month-to-month	No	Electronic check	81.57	1559.55	No
sdv-id-eepcTv	Male	0	No	No	15	Yes	No	DSL	Yes	No	No	Yes	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	32.55	771.64	No
sdv-id-VfLpFj	Female	1	No	No	36	Yes	No	No	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	44.38	588.34	No
sdv-id-vatZgE	Male	0	No	No	21	Yes	Yes	No	No internet service	No	No internet service	Yes	Yes	No internet service	Two year	No	Credit card (automatic)	37.16	647.06	No
sdv-id-llAVIl	Male	0	No	No	2	Yes	No phone service	DSL	No	No	No	No	Yes	No	Two year	No	Bank transfer (automatic)	33.02	442.48	No
sdv-id-ERcQwJ	Male	0	No	No	14	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	110.62	913.02	No
sdv-id-QCMENl	Male	0	No	No	6	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	118.57	3262.32	Yes
sdv-id-mHGKLO	Male	0	Yes	No	64	Yes	No	Fiber optic	Yes	Yes	Yes	No	Yes	No	One year	Yes	Credit card (automatic)	85.09	3364.25	No
sdv-id-XYShJy	Male	0	Yes	No	32	Yes	Yes	No	No internet service	No internet service	No internet service	Yes	No internet service	No internet service	Two year	No	Bank transfer (automatic)	34.23	2502.56	No
sdv-id-JJjEyv	Male	1	No	Yes	44	No	No	DSL	Yes	No	Yes	No	Yes	Yes	Two year	Yes	Credit card (automatic)	70.58	3475.94	No
sdv-id-xyyMWa	Male	0	Yes	No	58	Yes	Yes	DSL	No	No	No	No	Yes	No	Two year	No	Mailed check	87.35	3548.23	No
